time,open,high,low,close,volume
2020-03-05,72.44,73.07,72.1,72.1,438020
2020-03-06,72.1,72.31,71.48,71.89,664920
2020-03-09,68.99,70.72,66.92,66.92,2356790
2020-03-10,66.23,70.24,66.23,70.17,1761300
2020-03-11,70.37,72.44,68.44,70.1,2292410
2020-03-12,67.06,70.03,66.92,69.62,2431600
2020-03-13,65.68,69.41,65.68,68.37,2159130
2020-03-16,68.37,68.44,66.58,66.92,1087080
2020-03-17,66.23,66.51,65.55,66.23,1788240
2020-03-18,66.37,67.48,65.55,65.55,1322150
2020-03-19,64.17,64.86,61.41,61.41,2774560
2020-03-20,61.41,62.99,61.41,62.1,2316660
2020-03-23,61.47,61.47,57.75,57.75,2187710
2020-03-24,57.75,60.92,57.75,59.4,1739530
2020-03-25,62.51,63.54,62.16,63.48,2993020
2020-03-26,63.68,65.55,61.27,64.86,2556450
2020-03-27,64.86,65.75,63.48,64.92,2755950
2020-03-30,62.1,63.82,61.41,62.92,1559900
2020-03-31,63.68,64.44,62.1,62.79,1293290
2020-04-01,62.79,64.86,62.79,64.86,1155730
2020-04-03,65.2,65.89,64.86,65.55,1934430
2020-04-06,66.58,66.65,65.55,66.37,1840550
2020-04-07,66.58,68.3,66.1,67.96,2273090
2020-04-08,67.61,68.3,66.58,68.3,904920
2020-04-09,68.93,69.62,68.44,69.06,1220550
2020-04-10,68.99,68.99,67.68,68.72,1111470
2020-04-13,68.72,68.86,67.82,68.37,1127670
2020-04-14,68.65,68.79,68.1,68.3,1059560
2020-04-15,68.79,68.79,68.44,68.44,886130
2020-04-16,68.51,68.65,68.24,68.51,1155660
2020-04-17,68.99,69.06,68.3,68.51,1767310
2020-04-20,68.99,69.82,68.99,68.99,1471680
2020-04-21,68.99,68.99,66.1,66.79,2129360
2020-04-22,66.3,67.34,66.1,67.27,1085950
2020-04-23,68.03,68.03,66.17,66.3,1443180
2020-04-24,68.51,70.93,67.27,70.93,3624460
2020-04-27,73.48,73.48,70.93,70.93,1950560
2020-04-28,70.93,71.06,68.79,69.34,1401520
2020-04-29,68.65,68.93,68.3,68.3,1769090
2020-05-04,66.92,68.3,66.92,67.34,1235970
2020-05-05,68.17,69.62,67.61,69.34,1163800
2020-05-06,69.48,70.03,68.79,70.03,1105020
2020-05-07,70.1,71.62,70.03,71.34,1583260
2020-05-08,72.1,74.24,71.75,72.44,3184170
2020-05-11,72.44,74.86,72.24,74.86,1792200
2020-05-12,74.86,78.93,74.1,78.59,2944650
2020-05-13,78.1,79.34,75.89,78.45,2507730
2020-05-14,77.69,78.59,77.62,77.96,1397750
2020-05-15,77.96,78.31,75.48,76.45,2320230
2020-05-18,76.45,77.14,75.2,76.65,898370
2020-05-19,78.52,78.93,77.48,77.69,1432400
2020-05-20,77.62,78.93,77.62,78.65,1199680
2020-05-21,78.65,79.34,78.31,79.34,1582090
2020-05-22,78.93,79.21,78.31,78.93,1083060
2020-05-25,79.0,81.14,78.72,81.14,1581860
2020-05-26,81.41,81.41,79.48,81.14,983170
2020-05-27,81.21,81.28,79.34,79.34,1108350
2020-05-28,79.34,80.03,79.21,79.21,1004500
2020-05-29,78.31,79.48,78.31,79.34,1203680
2020-06-01,79.41,80.72,79.41,80.1,1047020
2020-06-02,80.1,80.72,79.83,80.03,891910
2020-06-03,80.17,81.48,79.76,80.45,1322080
2020-06-04,80.72,81.34,80.72,81.28,735420
2020-06-05,81.28,82.24,80.52,82.24,1076470
2020-06-08,82.24,85.14,82.17,84.73,1419750
2020-06-09,84.93,86.93,84.93,86.24,1704320
2020-06-10,86.93,86.93,84.73,84.86,1242180
2020-06-11,84.86,86.24,83.48,84.38,1098260
2020-06-12,81.41,82.66,79.07,81.41,2394330
2020-06-15,82.79,83.41,77.27,77.27,2058870
2020-06-16,79.07,81.07,78.65,80.72,844740
2020-06-17,80.72,80.86,79.62,79.76,513570
2020-06-18,79.76,80.45,78.72,79.48,523160
2020-06-19,79.48,80.38,79.34,79.34,1251600
2020-06-22,79.62,79.96,79.21,79.62,867620
2020-06-23,80.03,80.31,79.76,80.03,1063470
2020-06-24,80.31,81.69,80.31,80.79,750960
2020-06-25,80.38,80.38,79.55,80.31,572770
2020-06-26,80.45,80.79,79.62,79.96,495750
2020-06-29,79.68,79.89,76.96,78.21,1519040
2020-06-30,78.98,79.33,78.21,78.77,797960
2020-07-01,78.77,80.38,78.28,80.17,450020
2020-07-02,80.24,80.31,78.98,78.98,720480
2020-07-03,78.98,79.82,78.84,79.75,729290
2020-07-06,80.03,81.5,79.89,81.43,1319980
2020-07-07,81.43,81.85,81.08,81.08,1024960
2020-07-08,81.08,81.08,80.73,80.73,551310
2020-07-09,80.73,81.57,80.73,81.01,1560410
2020-07-10,81.08,81.36,80.59,80.59,677180
2020-07-13,80.59,80.94,79.89,80.24,943850
2020-07-14,79.82,80.52,79.61,80.52,731170
2020-07-15,81.08,81.78,81.08,81.08,1015000
2020-07-16,81.57,82.13,81.22,82.13,1112460
2020-07-17,81.57,82.06,81.43,81.64,583510
2020-07-20,81.08,81.57,80.73,80.87,474700
2020-07-21,80.87,81.29,80.1,81.08,1618780
2020-07-22,80.66,81.08,79.75,79.75,1051320
2020-07-23,79.82,80.1,79.33,79.82,766500
2020-07-24,79.82,79.82,76.19,77.65,2313270
2020-07-27,74.86,75.21,72.27,72.27,2553780
2020-07-28,72.69,76.82,72.69,76.82,1390810
2020-07-29,75.84,76.12,73.74,74.09,1497450
2020-07-30,75.49,76.54,74.65,76.19,1028620
2020-07-31,74.79,76.33,74.44,74.79,839830
2020-08-03,75.49,76.89,75.28,76.33,860190
2020-08-04,77.59,77.79,76.82,77.79,765170
2020-08-05,77.93,79.4,76.89,78.35,888080
2020-08-06,78.49,81.08,78.35,80.24,1360570
2020-08-07,80.38,81.08,80.24,80.73,1148200
2020-08-10,81.08,81.43,80.03,80.03,1412680
2020-08-11,80.31,80.38,79.68,80.03,852250
2020-08-12,80.03,81.01,80.03,80.8,1451960
2020-08-13,81.36,81.5,81.01,81.36,1238980
2020-08-14,81.5,82.48,81.22,81.57,1623690
2020-08-17,81.78,82.41,80.59,81.78,906890
2020-08-18,81.78,82.06,80.8,80.8,604570
2020-08-19,81.08,81.08,80.31,80.59,981840
2020-08-20,80.59,80.94,80.1,80.52,1254280
2020-08-21,80.73,81.08,80.45,80.8,884990
2020-08-24,81.43,82.2,81.08,81.43,1526860
2020-08-25,81.78,82.41,81.64,81.99,1693030
2020-08-26,82.48,82.62,81.71,81.85,1922780
2020-08-27,82.13,82.41,81.78,81.92,799570
2020-08-28,82.34,83.88,81.92,83.39,1341270
2020-08-31,84.09,84.57,83.53,84.57,1634090
2020-09-01,84.57,86.11,84.02,86.11,1448060
2020-09-03,86.32,87.23,86.32,87.16,2016680
2020-09-04,86.46,87.37,86.04,87.37,1711980
2020-09-07,87.37,89.75,87.3,88.07,2178380
2020-09-08,88.0,89.05,86.6,86.81,1809570
2020-09-09,85.62,86.6,84.92,86.53,1621920
2020-09-10,87.37,87.65,86.95,87.16,848330
2020-09-11,86.81,87.16,86.32,86.53,956670
2020-09-14,86.95,87.37,86.67,86.81,1194170
2020-09-15,86.81,87.3,86.67,87.23,882030
2020-09-16,87.37,87.37,86.6,86.81,724510
2020-09-17,86.67,87.93,86.67,87.02,1376570
2020-09-18,87.09,88.35,86.81,88.35,1224030
2020-09-21,88.42,91.01,88.35,90.94,2614310
2020-09-22,90.94,91.01,89.82,90.59,1244610
2020-09-23,90.8,91.01,90.24,90.31,1042800
2020-09-24,89.61,90.1,88.98,88.98,1506610
2020-09-25,89.33,89.47,89.12,89.26,1011140
2020-09-28,89.47,89.89,88.98,89.68,2169790
2020-09-29,93.73,95.94,92.03,93.05,5191680
2020-09-30,93.73,94.92,92.45,92.79,1432380
2020-10-01,92.88,93.22,91.94,93.13,1702500
2020-10-02,93.3,93.81,90.92,92.03,2864220
2020-10-05,92.03,92.88,91.17,91.43,1427600
2020-10-06,91.43,92.03,90.75,91.17,2044710
2020-10-07,91.0,92.03,90.75,92.03,2153700
2020-10-08,91.94,91.94,91.0,91.09,1325810
2020-10-09,91.17,91.26,90.83,90.92,980970
2020-10-12,91.09,91.85,90.83,91.17,1209250
2020-10-13,91.17,92.03,91.09,91.26,858550
2020-10-14,91.26,91.77,91.0,91.51,1299160
2020-10-15,91.85,91.94,91.17,91.6,1854560
2020-10-16,91.6,92.03,91.09,91.51,1637740
2020-10-19,91.51,92.28,91.51,91.77,1617740
2020-10-20,91.43,91.68,90.32,90.49,2150990
2020-10-21,90.75,91.09,90.32,90.66,805550
2020-10-22,91.0,91.0,89.55,90.92,2422540
2020-10-23,91.6,93.73,91.26,93.73,2946790
2020-10-26,94.58,95.86,93.73,94.16,2313520
2020-10-27,93.73,94.58,92.96,93.39,1721090
2020-10-28,92.71,92.88,90.75,91.51,2609180
2020-10-29,90.75,91.34,89.98,91.09,1723240
2020-10-30,91.17,92.03,89.72,92.03,2683620
2020-11-02,91.17,92.03,91.17,91.68,867340
2020-11-03,91.68,92.03,91.17,91.77,870230
2020-11-04,92.03,93.22,91.51,92.03,1342780
2020-11-05,92.03,93.22,92.03,92.71,1891270
2020-11-06,93.05,93.22,92.03,92.71,1011020
2020-11-09,92.88,93.22,92.45,92.71,1066640
2020-11-10,92.96,93.05,91.6,91.6,2297200
2020-11-11,91.94,91.94,90.32,91.6,2429710
2020-11-12,91.17,91.6,90.92,91.17,1074590
2020-11-13,91.17,91.51,91.17,91.51,1089500
2020-11-16,91.6,92.62,91.17,91.26,2571160
2020-11-17,91.43,91.77,91.17,91.68,1648330
2020-11-18,92.11,93.3,91.85,93.22,3396750
2020-11-19,93.22,93.47,92.88,93.47,3140680
2020-11-20,93.64,95.01,92.96,94.5,2801420
2020-11-23,94.58,94.84,93.56,94.24,2104330
2020-11-24,94.24,94.5,92.88,93.39,1937130
2020-11-25,93.64,94.58,92.96,94.16,2190900
2020-11-26,94.5,94.5,93.13,93.64,1490270
2020-11-27,93.64,93.64,92.62,93.56,2823860
2020-11-30,93.56,93.73,92.03,92.2,2687040
2020-12-01,91.43,93.56,91.34,93.47,2493230
2020-12-02,93.39,93.56,92.62,92.88,1332460
2020-12-03,92.88,93.64,92.71,93.3,1108730
2020-12-04,93.3,93.47,92.71,92.88,1571130
2020-12-07,92.88,94.5,92.71,93.73,1970400
2020-12-08,93.81,93.98,92.88,93.05,1468350
2020-12-09,93.73,93.81,93.13,93.47,1701940
2020-12-10,93.98,97.05,93.98,95.43,6077770
2020-12-11,95.43,96.12,95.26,95.94,2297940
2020-12-14,96.12,96.63,95.77,96.63,2535300
2020-12-15,96.29,96.54,94.41,94.75,4572910
2020-12-16,94.75,95.69,94.33,95.09,2106480
2020-12-17,94.58,94.58,93.98,94.07,2951870
2020-12-18,94.16,94.58,93.73,94.07,3342900
2020-12-21,94.07,94.92,93.9,94.58,2341080
2020-12-22,94.5,94.5,93.56,93.64,2266760
2020-12-23,93.64,94.92,93.64,93.9,2432590
2020-12-24,93.9,94.16,92.03,92.62,2511360
2020-12-25,92.71,92.96,92.11,92.88,1755510
2020-12-28,92.88,93.47,92.28,92.62,2305300
2020-12-29,92.88,93.22,92.54,93.05,1299700
2020-12-30,93.05,93.9,92.54,92.71,1856600
2020-12-31,92.88,93.64,92.71,92.71,993810
2021-01-04,93.47,93.56,92.88,93.13,2299600
2021-01-05,93.56,96.31,93.21,95.28,4013900
2021-01-06,95.45,95.71,94.42,94.42,2823100
2021-01-07,94.59,95.28,94.42,94.93,2453000
2021-01-08,95.88,97.08,95.36,96.31,3323000
2021-01-11,96.74,99.75,96.74,99.66,4603900
2021-01-12,100.18,100.35,99.23,100.01,2344900
2021-01-13,100.01,100.78,98.2,98.46,2521600
2021-01-14,98.37,98.37,96.83,97.26,3680400
2021-01-15,97.6,99.15,97.26,97.94,2125700
2021-01-18,98.12,98.98,97.43,97.43,2624000
2021-01-19,97.43,97.43,92.01,92.61,3668300
2021-01-20,93.56,94.16,91.15,93.73,3363700
2021-01-21,94.5,95.19,93.56,94.85,2531200
2021-01-22,94.76,95.28,93.47,93.47,2429000
2021-01-25,93.64,94.33,92.87,93.04,2554800
2021-01-26,92.96,93.3,90.29,91.75,2596900
2021-01-27,91.15,91.84,88.14,88.83,3153800
2021-01-28,85.99,87.62,82.64,82.64,4565600
2021-01-29,82.55,88.4,82.55,88.4,4140500
2021-02-01,88.57,90.46,87.71,88.31,2934800
2021-02-02,87.97,92.01,87.97,91.49,3350900
2021-02-03,91.49,94.33,91.49,94.33,3056500
2021-02-04,94.33,94.33,92.01,93.56,1896800
2021-02-05,93.39,94.59,93.39,94.25,2231200
2021-02-08,94.16,94.25,89.26,90.55,4331600
2021-02-09,90.55,93.64,90.2,92.87,1931700
2021-02-17,92.87,93.64,92.27,93.47,2872300
2021-02-18,93.47,93.73,92.44,93.73,2847400
2021-02-19,92.7,93.13,92.1,92.87,2696500
2021-02-22,92.35,92.7,92.27,92.44,3006200
2021-02-23,92.44,92.87,91.32,92.01,3048400
2021-02-24,92.1,92.78,90.72,90.98,2801000
2021-02-25,91.06,91.41,89.6,89.95,4282900
2021-02-26,89.09,90.2,88.91,90.12,3357800
2021-03-01,90.72,91.06,90.29,90.81,2179000
2021-03-02,91.32,91.58,89.43,90.2,3050100
2021-03-03,90.12,90.2,89.43,89.86,2551300
2021-03-04,90.46,90.72,88.57,88.91,2755100
2021-03-05,88.66,88.66,87.45,88.57,4187600
2021-03-08,89.0,89.09,87.45,87.88,3208200
2021-03-09,86.94,87.28,86.16,86.42,4141900
2021-03-10,86.42,88.14,85.82,86.94,3391300
2021-03-11,88.14,89.26,87.8,88.4,2417000
2021-03-12,88.57,88.83,87.45,87.88,2704600
2021-03-15,88.4,88.57,87.8,87.88,2379400
2021-03-16,87.88,87.97,86.08,86.85,4121100
2021-03-17,86.85,86.85,86.08,86.42,3568400
2021-03-18,86.85,88.14,86.85,88.14,2553400
2021-03-19,87.88,87.88,87.19,87.45,2339400
2021-03-22,87.45,87.54,86.51,86.68,3416300
2021-03-23,86.51,86.59,85.73,86.16,4554300
2021-03-24,85.65,85.99,84.7,84.87,3192200
2021-03-25,85.22,85.73,84.53,84.7,3152700
2021-03-26,84.27,84.7,83.07,83.76,3653700
2021-03-29,84.27,85.9,84.1,85.13,2790300
2021-03-30,85.65,86.08,84.79,85.3,2590400
2021-03-31,85.22,85.22,84.27,84.62,2815600
2021-04-01,84.7,86.85,84.27,86.85,5594000
2021-04-02,88.14,89.43,87.8,88.31,3840000
2021-04-05,89.86,89.86,87.88,88.23,2822700
2021-04-06,88.23,88.31,86.68,87.28,3452600
2021-04-07,86.85,86.85,85.99,86.08,3503700
2021-04-08,86.33,86.42,85.47,85.9,3603800
2021-04-09,85.99,85.99,85.3,85.82,2716700
2021-04-12,85.99,86.25,85.56,85.99,3632400
2021-04-13,86.68,87.45,85.73,85.99,3799100
2021-04-14,85.9,85.99,85.04,85.39,3498500
2021-04-15,85.65,86.42,85.04,85.22,3549400
2021-04-16,84.87,84.87,82.9,83.33,4876400
2021-04-19,83.33,83.84,81.78,82.64,5722900
2021-04-20,83.41,86.85,83.33,85.39,6987200
2021-04-22,85.39,85.56,83.41,84.27,3166300
2021-04-23,84.27,85.9,83.24,85.56,3556800
2021-04-26,83.41,85.13,82.55,82.55,5045600
2021-04-27,82.55,82.98,81.69,82.29,3149400
2021-04-28,82.29,82.38,80.4,80.57,5027100
2021-04-29,80.57,81.0,78.68,80.4,6499700
2021-05-04,79.89,79.97,78.68,78.77,4112800
2021-05-05,78.94,79.97,78.77,79.11,3792300
2021-05-06,79.11,79.11,77.05,77.05,7448600
2021-05-07,76.53,76.7,74.64,74.81,6744500
2021-05-10,74.81,79.97,74.04,79.97,8176900
2021-05-11,80.4,81.26,78.42,78.42,4197000
2021-05-12,77.56,79.28,77.39,78.94,3199300
2021-05-13,78.34,78.85,77.82,77.82,3118400
2021-05-14,78.42,78.42,76.96,76.96,4391200
2021-05-17,76.96,77.39,74.98,74.98,5001300
2021-05-18,75.24,75.67,74.64,74.81,2970100
2021-05-19,75.41,76.53,74.9,75.24,3526100
2021-05-20,75.5,75.76,74.81,75.67,2800500
2021-05-21,75.59,78.08,74.9,76.7,3942800
2021-05-24,77.39,79.03,76.96,78.42,4349800
2021-05-25,78.42,78.42,77.39,77.82,2791200
2021-05-26,77.39,79.03,76.79,78.25,3773300
2021-05-27,78.6,78.77,77.39,77.82,2924300
2021-05-28,78.25,78.85,77.74,78.34,3122200
2021-05-31,78.85,79.11,77.56,77.82,3095900
2021-06-01,77.82,77.99,77.31,77.31,2339900
2021-06-02,77.05,77.05,76.53,76.88,3672400
2021-06-03,77.39,78.08,77.22,77.56,3629000
2021-06-04,77.65,78.25,76.62,76.96,4564400
2021-06-07,77.92,78.01,76.61,77.83,3736600
2021-06-08,77.83,79.49,77.83,78.09,5477700
2021-06-09,78.18,78.44,77.31,77.57,3013500
2021-06-10,77.83,81.49,77.14,80.27,5619300
2021-06-11,80.27,80.53,79.4,80.1,2940400
2021-06-14,80.53,81.4,79.66,80.53,4875100
2021-06-15,80.62,81.14,80.18,80.88,4534800
2021-06-16,80.79,80.97,79.49,79.92,3041200
2021-06-17,79.23,80.27,79.05,79.23,2388800
2021-06-18,79.57,80.71,79.57,80.18,2971800
2021-06-21,80.1,80.18,78.88,78.88,4193600
2021-06-22,79.23,79.66,78.88,78.88,2242800
2021-06-23,78.88,79.05,78.09,78.36,3357300
2021-06-24,78.27,78.53,76.88,77.22,4225000
2021-06-25,77.31,78.27,77.22,78.09,2079300
2021-06-28,78.36,78.53,77.48,77.66,1847900
2021-06-29,78.18,79.84,77.48,79.23,4368100
2021-06-30,79.23,79.31,78.53,78.7,2115600
2021-07-01,78.88,79.49,78.7,79.14,3811500
2021-07-02,79.23,79.23,78.44,78.44,2750900
2021-07-05,78.44,78.7,77.14,77.66,2931000
2021-07-06,77.83,78.18,75.74,75.74,4706900
2021-07-07,75.74,78.18,75.4,78.18,4738700
2021-07-08,76.79,77.83,76.61,76.96,1908900
2021-07-09,76.88,76.96,75.66,75.74,3058100
2021-07-12,76.18,76.61,73.39,75.13,4833100
2021-07-13,74.96,75.31,73.31,73.39,2883300
2021-07-14,74.0,74.61,73.39,74.0,4180200
2021-07-15,74.0,75.13,73.57,74.18,3284100
2021-07-16,74.44,75.05,74.26,74.79,1449600
2021-07-19,73.48,74.0,73.13,74.0,4111700
2021-07-20,74.0,74.87,73.39,74.79,3207300
2021-07-21,74.35,74.79,74.18,74.26,1696200
2021-07-22,74.44,75.83,74.26,75.57,2152400
2021-07-23,75.57,78.18,74.96,76.27,4126700
2021-07-26,76.61,77.66,76.53,77.4,2791500
2021-07-27,77.4,77.92,76.18,76.18,2388200
2021-07-28,75.83,76.09,75.4,75.66,1665500
2021-07-29,75.74,76.35,74.87,75.57,2648300
2021-07-30,75.57,75.92,74.79,74.96,4405200
2021-08-02,75.05,75.66,74.87,75.31,2574300
2021-08-03,75.4,76.18,75.4,75.83,2714600
2021-08-04,76.18,76.18,75.74,75.83,2873000
2021-08-05,75.66,75.83,75.4,75.4,2833600
2021-08-06,75.66,76.96,75.4,75.92,3960600
2021-08-09,75.92,76.53,75.74,76.35,2731300
2021-08-10,76.61,78.36,76.61,77.83,5965600
2021-08-11,78.27,79.57,78.18,79.14,5330400
2021-08-12,79.05,79.66,78.62,78.79,4287800
2021-08-13,78.7,78.79,77.66,78.27,4105500
2021-08-16,78.27,78.88,77.48,77.92,3270800
2021-08-17,78.01,78.44,77.57,77.75,2202200
2021-08-18,77.92,79.14,77.83,78.36,4710100
2021-08-19,78.79,78.79,78.18,78.62,3061300
2021-08-20,78.62,78.62,75.74,76.44,4326800
2021-08-23,76.35,76.44,74.87,74.87,4356500
2021-08-24,74.96,75.74,74.61,75.13,2375700
2021-08-25,75.22,75.83,74.87,75.66,1675500
2021-08-26,75.66,76.35,75.48,75.74,1896000
2021-08-27,76.09,76.18,75.48,75.74,2346900
2021-08-30,75.83,76.27,75.74,76.09,4306000
2021-08-31,76.18,76.27,75.83,76.09,2957200
2021-09-01,76.09,77.31,75.92,76.7,3430100
2021-09-06,76.88,77.31,76.79,76.88,3212200
2021-09-07,77.76,77.76,76.43,76.43,2622200
2021-09-08,76.43,76.43,75.55,75.64,3682200
2021-09-09,75.64,75.73,75.28,75.46,2452400
2021-09-10,75.46,77.05,75.28,76.61,3962100
2021-09-13,76.61,77.41,76.43,77.23,2956200
2021-09-14,77.23,77.32,76.7,77.05,2482900
2021-09-15,76.88,76.88,76.26,76.26,2425000
2021-09-16,76.61,76.61,76.08,76.52,1825400
2021-09-17,76.52,78.29,76.43,76.61,5292600
2021-09-20,77.59,78.91,77.32,78.56,5447700
2021-09-21,77.94,78.74,77.67,78.65,3096300
2021-09-22,78.38,81.22,78.38,81.04,10050100
2021-09-23,81.04,81.84,80.06,80.42,3941300
2021-09-24,80.6,80.95,80.15,80.33,2990000
2021-09-27,80.24,80.95,78.65,78.65,5053900
2021-09-28,78.65,79.62,77.94,79.09,3757200
2021-09-29,79.09,79.8,78.56,79.36,2763400
2021-09-30,79.62,80.33,79.36,79.36,2799400
2021-10-01,79.09,80.06,78.91,79.53,3805400
2021-10-04,80.15,80.68,79.8,79.89,3060200
2021-10-05,79.98,79.98,79.36,79.36,2268000
2021-10-06,79.36,79.8,79.0,79.09,2498500
2021-10-07,79.09,79.18,78.65,78.65,2981800
2021-10-08,78.74,79.71,78.56,79.36,2618600
2021-10-11,79.71,80.06,79.27,79.71,2474800
2021-10-12,80.06,80.86,79.8,80.06,3616300
2021-10-13,80.6,80.86,79.71,79.8,3793100
2021-10-14,79.89,80.15,79.36,79.71,2006400
2021-10-15,79.71,80.33,79.36,79.71,3206000
2021-10-18,79.71,79.8,79.0,79.53,2305800
2021-10-19,79.53,80.15,79.53,79.98,5984500
2021-10-20,80.06,80.24,78.82,79.71,3480500
2021-10-21,79.71,79.8,78.91,78.91,2936500
2021-10-22,79.27,80.15,79.0,80.15,4487700
2021-10-25,80.15,80.24,79.62,79.8,2769500
2021-10-26,79.71,79.89,79.18,79.36,1641200
2021-10-27,79.71,80.24,79.44,80.06,3549900
2021-10-28,80.15,81.04,80.15,80.24,4093700
2021-10-29,80.24,80.6,79.98,80.33,3748500
2021-11-01,80.42,80.86,79.53,79.71,5083800
2021-11-02,79.71,79.71,78.82,79.0,4888900
2021-11-03,78.91,79.27,78.12,78.12,5547900
2021-11-04,78.29,78.56,78.03,78.29,2513000
2021-11-05,78.47,79.18,78.38,79.0,2654600
2021-11-08,79.44,80.68,79.36,80.42,6171800
2021-11-09,80.6,80.68,79.44,79.53,3695000
2021-11-10,79.71,79.8,79.09,79.44,2666100
2021-11-11,79.53,80.06,79.09,79.36,3380600
2021-11-12,79.71,79.8,78.91,79.09,2120400
2021-11-15,79.27,79.36,78.82,78.82,3268000
2021-11-16,78.82,79.09,78.38,78.47,3251700
2021-11-17,78.47,79.36,78.47,78.65,2514400
2021-11-18,78.65,78.65,77.94,77.94,3900000
2021-11-19,77.94,78.29,76.17,76.26,5151200
2021-11-22,76.17,76.61,76.08,76.35,3497600
2021-11-23,76.61,76.79,76.17,76.43,2198800
2021-11-24,76.61,77.5,76.61,77.5,2124500
2021-11-25,77.5,78.12,77.23,77.5,2175400
2021-11-26,77.59,78.65,77.5,78.2,3015700
2021-11-29,77.76,77.85,77.23,77.5,2835900
2021-11-30,77.59,78.65,77.59,77.59,3177100
2021-12-01,77.94,78.47,77.41,77.5,1894500
2021-12-02,77.5,77.94,77.41,77.41,1254100
2021-12-03,77.59,77.94,75.99,75.99,2900400
2021-12-06,76.17,76.7,75.55,75.55,3168200
2021-12-07,75.99,76.61,75.64,76.61,1530000
2021-12-08,76.43,76.61,75.9,76.17,1294500
2021-12-09,76.08,77.14,75.9,77.05,1449900
2021-12-10,76.61,77.05,75.99,76.43,1485000
2021-12-13,76.43,76.88,76.17,76.52,1495700
2021-12-14,76.52,76.97,76.35,76.43,1671200
2021-12-15,76.52,76.79,76.43,76.43,1214100
2021-12-16,76.43,76.7,76.17,76.7,1610300
2021-12-17,76.7,76.79,75.9,75.9,2660200
2021-12-20,76.17,76.43,75.81,75.9,1807000
2021-12-21,75.99,76.17,75.73,75.73,1192900
2021-12-22,75.9,76.35,75.55,75.64,1844400
2021-12-23,75.64,75.64,74.84,75.02,2147800
2021-12-24,75.02,76.17,75.02,76.17,1148400
2021-12-27,76.17,76.52,75.9,76.26,1138300
2021-12-28,76.35,76.35,75.46,75.73,1544400
2021-12-29,75.73,75.81,75.37,75.46,945400
2021-12-30,75.55,75.81,75.37,75.55,893100
2021-12-31,75.73,77.5,75.55,76.52,2325100
2022-01-04,77.23,77.41,76.79,76.79,1885600
2022-01-05,76.88,77.05,76.17,76.35,3124600
2022-01-06,76.26,76.26,75.55,75.64,2848200
2022-01-07,75.55,75.81,75.28,75.46,2553900
2022-01-10,76.36,76.54,75.19,75.37,2146400
2022-01-11,75.28,75.64,75.19,75.37,1829000
2022-01-12,75.46,75.46,74.47,74.83,2183600
2022-01-13,75.1,75.37,74.65,74.83,1711600
2022-01-14,74.83,76.63,74.47,76.27,2516600
2022-01-17,76.54,76.54,74.65,74.65,2100400
2022-01-18,74.65,75.19,74.38,75.1,2100400
2022-01-19,74.65,75.19,74.47,75.1,1764900
2022-01-20,74.74,75.01,74.65,74.74,1488400
2022-01-21,74.74,75.01,74.29,74.38,1576400
2022-01-24,74.38,74.47,72.94,72.94,2222200
2022-01-25,72.49,72.94,71.22,71.31,3758600
2022-01-26,71.4,72.49,71.4,71.77,1452100
2022-01-27,72.13,75.1,72.13,74.83,2039000
