time,open,high,low,close,volume
2020-05-25,52.6,52.86,52.54,52.73,708710
2020-05-26,52.67,53.71,52.67,53.64,740930
2020-05-27,53.97,54.88,53.9,53.9,817770
2020-05-28,53.97,55.33,53.97,54.94,1849310
2020-05-29,55.27,55.92,54.94,55.4,1161180
2020-06-01,55.59,56.37,55.59,56.24,725310
2020-06-02,56.5,56.5,56.11,56.31,1009040
2020-06-03,56.57,57.15,56.5,57.15,462750
2020-06-04,57.22,57.87,57.22,57.87,450240
2020-06-05,57.93,58.06,56.57,57.87,810570
2020-06-08,57.87,58.65,57.48,58.13,802240
2020-06-09,58.45,58.52,58.13,58.19,417690
2020-06-10,58.19,58.39,58.06,58.26,793590
2020-06-11,58.19,58.26,56.57,57.22,1163900
2020-06-12,53.64,56.24,53.64,55.66,1612920
2020-06-15,55.66,55.79,53.19,53.32,1218540
2020-06-16,54.62,54.62,53.58,54.42,802980
2020-06-17,55.27,55.4,54.49,54.75,737830
2020-06-18,54.62,56.24,54.55,55.27,1809780
2020-06-19,55.27,55.92,55.27,55.53,723970
2020-06-22,55.59,55.66,55.27,55.59,1308600
2020-06-23,55.59,56.57,55.46,55.92,917230
2020-06-24,55.92,55.92,54.68,55.07,710160
2020-06-25,53.77,54.88,53.77,54.42,506650
2020-06-26,54.68,55.07,53.97,54.16,355930
2020-06-29,54.16,54.16,52.73,52.99,594140
2020-06-30,53.64,53.64,52.02,52.21,709990
2020-07-01,52.21,53.77,52.02,53.77,404440
2020-07-02,54.1,54.1,52.67,53.71,469040
2020-07-03,53.64,54.16,53.45,53.97,370340
2020-07-06,53.97,54.23,53.58,53.9,1218830
2020-07-07,54.62,54.75,54.16,54.23,1336830
2020-07-08,54.1,54.23,53.84,53.97,485190
2020-07-09,54.55,54.55,54.16,54.36,962170
2020-07-10,54.23,54.36,53.38,53.77,918560
2020-07-13,54.23,54.29,53.58,53.9,371630
2020-07-14,53.9,53.97,53.45,53.97,427110
2020-07-15,54.1,54.49,54.1,54.29,1198530
2020-07-16,54.49,54.55,53.9,54.29,1091190
2020-07-17,54.36,54.36,53.84,53.84,628000
2020-07-20,53.64,53.77,53.12,53.45,696830
2020-07-21,53.64,53.84,53.12,53.64,681740
2020-07-22,53.64,53.64,53.45,53.64,625320
2020-07-23,53.64,53.84,53.38,53.64,1350870
2020-07-24,53.38,53.51,51.04,52.67,1341540
2020-07-27,49.42,52.02,49.42,50.07,1274570
2020-07-28,50.07,51.24,49.74,51.04,910690
2020-07-29,49.42,50.72,48.83,50.39,833570
2020-07-30,50.46,51.04,50.26,50.33,937680
2020-07-31,49.42,50.33,49.42,49.68,672940
2020-08-03,49.42,51.24,49.42,51.24,422820
2020-08-04,52.02,53.25,51.63,53.25,616840
2020-08-05,53.25,53.97,52.28,53.77,778840
2020-08-06,53.77,54.03,53.25,53.84,802350
2020-08-07,53.97,53.97,53.58,53.9,518660
2020-08-10,53.97,54.1,53.25,53.25,576570
2020-08-11,53.64,53.71,53.19,53.38,312920
2020-08-12,53.38,53.51,53.25,53.38,310430
2020-08-13,53.97,53.97,53.32,53.97,385320
2020-08-14,53.97,54.03,53.25,53.32,820270
2020-08-17,53.32,53.9,53.12,53.51,389480
2020-08-18,53.51,53.71,53.12,53.51,331690
2020-08-19,53.51,53.97,53.32,53.97,586790
2020-08-20,53.97,54.94,53.97,53.97,1093620
2020-08-21,53.97,54.1,53.71,53.9,1281740
2020-08-24,53.97,55.01,53.97,54.55,1530010
2020-08-25,54.55,55.2,54.55,54.55,1748400
2020-08-26,54.55,54.55,54.23,54.29,1585740
2020-08-27,54.29,54.55,54.1,54.29,1003280
2020-08-28,54.36,54.55,54.16,54.23,1645430
2020-08-31,54.62,54.94,53.84,53.97,971310
2020-09-01,53.97,54.16,53.9,53.97,1625600
2020-09-03,54.42,56.24,54.42,56.05,2503810
2020-09-04,55.27,55.98,55.14,55.2,2425360
2020-09-07,55.2,55.33,54.36,54.36,1181750
2020-09-08,54.36,54.55,53.51,53.64,1985560
2020-09-09,53.32,54.1,52.99,53.45,1472680
2020-09-10,53.97,54.16,53.38,53.38,689700
2020-09-11,53.38,53.71,53.19,53.51,665690
2020-09-14,53.84,54.03,53.77,53.97,594680
2020-09-15,53.97,54.29,53.64,53.64,998970
2020-09-16,53.71,54.03,53.32,53.9,628030
2020-09-17,53.64,53.97,53.32,53.64,1043250
2020-09-18,53.58,53.97,53.58,53.9,1188400
2020-09-21,54.03,54.36,53.97,53.97,1671360
2020-09-22,53.97,54.88,53.84,54.62,1746960
2020-09-23,54.75,55.59,54.75,55.53,1395190
2020-09-24,54.68,56.05,54.68,55.98,1628730
2020-09-25,55.98,56.05,55.59,55.92,1107270
2020-09-28,55.79,56.05,55.53,55.92,1254760
2020-09-29,55.92,55.98,54.49,55.01,1609090
2020-09-30,55.27,55.27,54.49,54.68,584450
2020-10-01,55.33,55.33,54.75,55.14,367030
2020-10-02,55.14,55.27,52.02,54.62,890840
2020-10-05,54.94,55.27,54.23,54.29,811740
2020-10-06,54.49,54.88,54.1,54.55,1105060
2020-10-07,54.36,55.4,54.03,55.27,988270
2020-10-08,55.59,55.59,54.49,55.14,549140
2020-10-09,54.94,55.27,54.94,55.14,366200
2020-10-12,55.92,56.57,55.14,55.85,1574610
2020-10-13,55.92,56.5,55.59,56.24,814530
2020-10-14,56.44,57.87,56.37,57.35,1206380
2020-10-15,57.35,57.61,56.44,57.61,1424740
2020-10-16,57.54,57.61,56.89,57.35,668850
2020-10-19,57.22,57.41,56.89,56.89,1052250
2020-10-20,56.57,57.09,56.5,57.02,1075780
2020-10-21,57.09,57.61,55.85,56.05,1452050
2020-10-22,55.98,56.31,55.33,56.31,1320610
2020-10-23,56.5,56.89,56.37,56.89,657830
2020-10-26,56.89,57.09,55.92,55.92,911390
2020-10-27,55.92,56.76,55.59,55.92,1169320
2020-10-28,55.92,56.24,54.29,54.75,866330
2020-10-29,54.88,55.14,54.29,54.36,764720
2020-10-30,54.42,54.88,53.84,53.97,1090610
2020-11-02,53.97,55.79,53.97,55.79,366300
2020-11-03,55.79,55.85,55.07,55.27,308550
2020-11-04,55.27,55.59,54.81,55.27,394660
2020-11-05,55.59,55.59,55.14,55.27,507960
2020-11-06,55.33,55.33,54.62,55.27,323160
2020-11-09,55.27,55.79,55.14,55.59,1007000
2020-11-10,55.98,56.76,55.33,55.33,1511520
2020-11-11,55.59,56.31,55.2,55.2,1032520
2020-11-12,55.72,56.24,55.66,56.18,405350
2020-11-13,56.31,56.5,56.05,56.5,417840
2020-11-16,56.7,57.09,55.27,55.79,1250340
2020-11-17,55.79,56.96,55.59,56.96,548250
2020-11-18,56.96,57.02,56.57,56.96,906810
2020-11-19,57.02,58.65,56.83,58.65,2584440
2020-11-20,59.17,60.14,58.58,60.14,1231960
2020-11-23,59.88,60.08,59.17,59.56,648830
2020-11-24,59.82,60.08,59.04,60.08,996580
2020-11-25,60.14,61.25,60.01,60.79,1088020
2020-11-26,60.79,61.12,60.21,61.12,698350
2020-11-27,61.12,61.44,60.6,61.44,1210580
2020-11-30,60.92,61.12,59.49,60.47,1448340
2020-12-01,58.97,60.6,58.97,59.82,1162270
2020-12-02,59.82,60.79,59.49,60.79,746710
2020-12-03,60.79,61.05,60.08,60.79,736760
2020-12-04,60.6,60.79,59.23,59.23,860900
2020-12-07,59.43,60.66,59.43,60.53,945460
2020-12-08,60.47,61.05,59.49,60.53,702820
2020-12-09,60.86,62.74,60.6,62.74,1198160
2020-12-10,62.74,63.53,62.68,63.2,1299820
2020-12-11,63.2,63.26,62.35,63.2,776190
2020-12-14,63.2,64.96,62.35,64.96,931080
2020-12-15,64.37,64.89,62.74,63.59,1433260
2020-12-16,63.72,64.96,63.59,64.96,740700
