,VCB_open,VCB_high,VCB_low,VCB_close,VCB_volume,VCB_return,VCB_ma5,VCB_ma10,VCB_std_dev,VCB_ema10,Dollar_Index_Open,Dollar_Index_High,Dollar_Index_Low,Dollar_Index_Close,Dollar_Index_Adj Close,Dollar_Index_return,Dollar_Index_ma5,Dollar_Index_ma10,Dollar_Index_std_dev,Dollar_Index_ema10,Dow_Jones_Open,Dow_Jones_High,Dow_Jones_Low,Dow_Jones_Close,Dow_Jones_Adj Close,Dow_Jones_return,Dow_Jones_ma5,Dow_Jones_ma10,Dow_Jones_std_dev,Dow_Jones_ema10,Nasdaq_Open,Nasdaq_High,Nasdaq_Low,Nasdaq_Close,Nasdaq_Adj Close,Nasdaq_return,Nasdaq_ma5,Nasdaq_ma10,Nasdaq_std_dev,Nasdaq_ema10,US_30_Open,US_30_High,US_30_Low,US_30_Close,US_30_Adj Close,US_30_return,US_30_ma5,US_30_ma10,US_30_std_dev,US_30_ema10,US_500_Open,US_500_High,US_500_Low,US_500_Close,US_500_Adj Close,US_500_return,US_500_ma5,US_500_ma10,US_500_std_dev,US_500_ema10,sentiment_score
2020-12-09,60.86,62.74,60.6,62.74,1198160,2.0998053217020884,-0.6758435095886107,-0.6804939328956207,-0.5315889551585457,-0.6857727860238981,90.91999816894533,91.1999969482422,90.69000244140624,91.08999633789062,91.08999633789062,0.2757449324820902,-1.4662056288956782,-1.4049252206156662,-0.13229807822988104,-1.3993998948710589,30229.810546875,30319.69921875,29951.849609375,30068.810546875,30068.810546875,-0.2806495132698293,-0.6515041902360872,-0.6911911707832447,-0.8574292792335974,-0.6864606406451461,12591.6904296875,12607.1396484375,12290.7802734375,12338.9501953125,12338.9501953125,-1.217519087893583,-0.14753955498675828,-0.20074488469848664,-0.6552376933797449,-0.19369614500081275,30206.0,30309.0,29946.0,30063.0,30063.0,-0.2893011211997159,-0.6490594528018517,-0.6893613613346096,-0.8731356771125368,-0.6848662162534488,3707.75,3714.75,3659.5,3672.5,3672.5,-0.6149233256707867,-0.6522043367518365,-0.6927867618885852,-0.8667220765907432,-0.6829247131955227,0.9091514970059881
2020-12-10,62.74,63.53,62.68,63.2,1299820,0.3969737520577033,-0.6382314378744318,-0.6641444679254009,-0.1448405327276944,-0.6484493910845315,91.05999755859376,91.1500015258789,90.66999816894533,90.79000091552734,90.79000091552734,-0.7511814119655292,-1.463470258352302,-1.4255167242840652,-0.32420711553712617,-1.414043618343224,30032.55078125,30063.869140625,29876.8203125,29999.259765625,29999.259765625,-0.19489807811309492,-0.6499537836338538,-0.6878592333470778,-0.86765780139928,-0.6840826225450137,12247.5498046875,12431.5595703125,12214.740234375,12405.8095703125,12405.8095703125,0.28711785304975795,-0.14480495039341787,-0.18571330946113435,-0.9399610551065996,-0.1870965203751621,30062.0,30149.0,29868.0,30010.0,30010.0,-0.1567111562012551,-0.6450445495846622,-0.6846395292488509,-0.8875081354054758,-0.6809829676876596,3669.5,3681.25,3644.0,3668.5,3668.5,-0.11693629970869514,-0.65086438153144,-0.6858120545335034,-0.9719773644769623,-0.6807330150700411,0.9091514970059881
2020-12-11,63.2,63.26,62.35,63.2,776190,-0.03089933757249275,-0.5762729628929846,-0.6503103052582913,0.11722807634462361,-0.6179120679523223,90.73999786376952,91.04000091552734,90.62000274658205,90.9800033569336,90.9800033569336,0.4480042483617257,-1.453896461450492,-1.4394159827143538,-0.5433161175294463,-1.4200876350534115,29988.2109375,30071.130859375,29820.83984375,30046.369140625,30046.369140625,0.08994115813166384,-0.6589147204073048,-0.6842852382217596,-0.869000898167143,-0.6798864858584468,12336.7900390625,12383.5,12246.76953125,12377.8701171875,12377.8701171875,-0.1783481318049101,-0.15305372373321827,-0.17740996012459237,-1.099176648854606,-0.18412474494957157,30043.0,30089.0,29721.0,30033.0,30033.0,0.031318047316465154,-0.653537614082564,-0.6805144122068966,-0.8933891662853897,-0.6767211175351305,3670.0,3674.75,3628.25,3661.25,3661.25,-0.18115159152024077,-0.6631752201188379,-0.6816272301204545,-1.0512775540713688,-0.6811567696504409,0.9091514970059881
2020-12-14,63.2,64.96,62.35,64.96,931080,1.5942648565792843,-0.5071354202814448,-0.6150174698177664,0.694997770899229,-0.5677721023783084,90.9800033569336,90.9800033569336,90.41999816894533,90.70999908447266,90.70999908447266,-0.6786750018873687,-1.4566318319938656,-1.4593212163890497,-0.9820025571899128,-1.433469854877046,30123.91015625,30325.7890625,29849.150390625,29861.55078125,29861.55078125,-0.47641065665039783,-0.669770519390486,-0.6784272984289544,-1.0235400176046785,-0.6852823333929934,12447.4404296875,12543.0,12432.7099609375,12440.0400390625,12440.0400390625,0.263094471785076,-0.16068640186071806,-0.16576253157878498,-1.35312004914533,-0.176290772905419,30134.0,30325.0,29848.0,29865.0,29865.0,-0.4414920096444194,-0.663420452771031,-0.6743915969748144,-1.054175511456433,-0.681156786581878,3677.75,3698.0,3642.75,3646.5,3646.5,-0.32971867482882405,-0.6779984747444803,-0.6776960314294078,-1.2080222483082799,-0.6860138491889819,0.9091514970059881
2020-12-15,64.37,64.89,62.74,63.59,1433260,-1.261667367780218,-0.45937901387257124,-0.5853840645592429,0.6751888627518786,-0.5463292837981364,90.69000244140624,90.81999969482422,90.41999816894533,90.47000122070312,90.47000122070312,-0.6069929397699013,-1.4737275066010196,-1.4737352427734118,-1.0026415107199447,-1.451918416391765,29919.08984375,30243.259765625,29894.94921875,30199.310546875,30199.310546875,0.8043859315949905,-0.6684448285806694,-0.6685622670771876,-1.0465527998363033,-0.6735618270534525,12543.259765625,12596.1298828125,12465.419921875,12595.0595703125,12595.0595703125,0.7144812606897175,-0.15951250962047525,-0.15418029518355664,-1.226217119446198,-0.15641007881343091,29938.0,30241.0,29840.0,30203.0,30203.0,0.8156740032814004,-0.661721839871451,-0.6640398881714202,-1.0761246122577792,-0.6688463785293253,3653.0,3695.75,3642.75,3694.5,3694.5,0.9147612045310212,-0.6805108907827248,-0.6719471817306744,-1.1899643140759566,-0.6753100050664832,0.9091514970059881
2020-12-16,63.72,64.96,63.59,64.96,740700,1.2263846888828274,-0.4247322092229964,-0.5526065314218291,0.9138631656248734,-0.5092043698885199,90.48999786376952,90.6999969482422,90.12999725341795,90.4499969482422,90.4499969482422,-0.06716305369923914,-1.4956099492294304,-1.4852322943905656,-0.9866681874096542,-1.4676377891110197,30191.380859375,30236.029296875,30080.109375,30154.5390625,30154.5390625,-0.13398121536917132,-0.6639756621662858,-0.6614471260464521,-1.087946154090242,-0.6661111228380001,12611.0400390625,12687.3203125,12566.3798828125,12658.1904296875,12658.1904296875,0.2624684747837055,-0.1290200407194145,-0.1392736833527019,-1.0810122890743712,-0.13465803220574715,30238.0,30321.0,30084.0,30161.0,30161.0,-0.12902953988162325,-0.6566774742908784,-0.6564382573959959,-1.1180628562927692,-0.6607548858246681,3697.75,3711.5,3687.0,3700.75,3700.75,0.08436385530865324,-0.6710474570386703,-0.6662828739392739,-1.1526938804432851,-0.6646411401642395,0.9091514970059881
2020-12-17,64.11,64.11,61.77,62.42,2305960,-2.3127612329941165,-0.4369054108566303,-0.5397942103153597,0.805013946187814,-0.5151325101265013,90.2699966430664,90.2699966430664,89.7300033569336,89.81999969482422,89.81999969482422,-1.5686662514453642,-1.5287755997047932,-1.5005043546434396,-0.5075611716848707,-1.5001852989559121,30216.0,30323.779296875,30216.0,30303.369140625,30303.369140625,0.3367731401869028,-0.6481219477383542,-0.6526737666604541,-1.0372068745464722,-0.6529052560204202,12730.7802734375,12765.25,12696.349609375,12764.75,12764.75,0.4691410716323517,-0.09473557807639206,-0.12056584590887813,-0.8167197116730209,-0.10760095669734092,30172.0,30340.0,30150.0,30293.0,30293.0,0.29968645535777594,-0.6421105818490229,-0.6470724256214972,-1.0851661215236694,-0.6479096442626964,3704.5,3724.75,3699.5,3721.25,3721.25,0.3628891172770757,-0.6533767975696845,-0.6566873674568284,-1.0525288915408286,-0.6496434173190622,0.9091514970059881
2020-12-18,62.42,64.31,62.42,64.31,1053200,1.7361134630217345,-0.41958200853184263,-0.49986378625347394,0.3498791463025112,-0.49296989254203644,89.83000183105469,90.12999725341795,89.83000183105469,90.0199966430664,90.0199966430664,0.47781003698015134,-1.5615995245067038,-1.5121729083002207,-0.3417187202131317,-1.520565558998658,30314.259765625,30343.58984375,30029.439453125,30179.05078125,30179.05078125,-0.3261470772922698,-0.6412050388456294,-0.6537041543003433,-1.0491387381199124,-0.6480393304174467,12804.9296875,12809.599609375,12654.599609375,12755.6396484375,12755.6396484375,-0.08499540201581404,-0.05865263976518393,-0.10649966130339075,-0.6378500101584863,-0.08625503215772032,30289.0,30390.0,30170.0,30363.109375,30363.109375,0.14639090491399623,-0.6251188229809199,-0.6427888061460328,-0.9972023822553725,-0.6340936443022763,3721.5,3733.25,3707.75,3726.25,3726.25,0.059168086429012945,-0.6316025252382321,-0.6519107496924387,-0.9446897185453191,-0.6358436137677584,0.9091514970059881
2020-12-21,64.83,64.9,63.78,64.83,697030,0.4409751418365807,-0.4216108754707814,-0.46606441155542216,0.09315608010065778,-0.46740471726504523,89.91999816894531,91.0199966430664,89.91999816894531,90.04000091552734,90.04000091552734,0.03154194414681586,-1.5845076658740576,-1.5250426308223677,-0.25037428403011863,-1.536615222099144,30159.0,30304.140625,29755.529296875,30216.44921875,30216.44921875,0.06565329759988865,-0.6227036083026076,-0.6498500169215494,-1.0343912113704283,-0.6422715390987387,12596.1396484375,12751.26953125,12525.2197265625,12742.51953125,12742.51953125,-0.104101587153441,-0.029761085645154933,-0.09575634371066782,-0.5208703238438473,-0.06993031311680233,30300.0,30333.0,29318.0,30113.0,30113.0,-0.6379999046465596,-0.612353489674982,-0.6413359347350297,-1.003765956774562,-0.6345844412203815,3718.25,3724.0,3596.0,3685.75,3685.75,-0.8248585638691296,-0.618454214638086,-0.6527561687657819,-0.9447431478936889,-0.6369372745901234,0.9091514970059881
2020-12-22,64.24,64.31,63.91,64.17,748840,-0.6250130411263595,-0.41255900758936204,-0.43745284785753663,-0.5315791656693909,-0.45592083680401585,90.08999633789062,90.72000122070312,90.05999755859375,90.6500015258789,90.6500015258789,1.4904145995511597,-1.5783532125811113,-1.5305337071951144,-0.32257173128198163,-1.5306854164555046,30200.19921875,30200.19921875,29992.890625,30015.509765625,30015.509765625,-0.5130036976030279,-0.6322854408178613,-0.6540119104292983,-1.025313505773314,-0.6471516162209116,12785.2197265625,12840.5703125,12695.3095703125,12807.919921875,12807.919921875,0.2697564367210939,-0.009429570530854303,-0.08488843981716238,-0.3529844865987435,-0.050890480084187215,30100.0,30150.0,29879.0,29912.0,29912.0,-0.521852429169126,-0.627332167062191,-0.6480295208785773,-0.9499147589192316,-0.6444648720258231,3685.0,3695.0,3663.75,3677.25,3677.25,-0.20503174213420103,-0.6242327715260481,-0.6569409931788316,-0.9551652683373751,-0.6404312849791645,0.9091514970059881
2020-12-23,63.91,64.57,63.52,63.91,666390,-0.26735132269636785,-0.4289460097884849,-0.4282562738117879,-0.6457112279741245,-0.45024099687166125,90.5199966430664,90.66999816894533,90.16000366210938,90.41000366210938,90.41000366210938,-0.6073828142488721,-1.5797206369935064,-1.5422021299343085,-0.4849966899949251,-1.5333332298606386,30046.73046875,30292.529296875,30046.73046875,30129.830078125,30129.830078125,0.2541197068992728,-0.633573560206109,-0.6524083552290287,-1.0269171094864484,-0.6456831537706411,12834.9404296875,12841.919921875,12758.669921875,12771.1103515625,12771.1103515625,-0.2160822517932234,0.0013560599609433479,-0.06402827150171003,-0.5031902922882922,-0.03851115883376333,29903.0,30182.0,29735.0,30034.0,30034.0,0.27754244217643,-0.6338692530696672,-0.6487819007164184,-0.9458614520645562,-0.6467955170743173,3674.25,3701.75,3651.0,3681.5,3681.5,0.0455680101265509,-0.6306813060242088,-0.6554192388468136,-0.9667978893687237,-0.641990422257554,0.9091514970059881
2020-12-24,64.17,64.17,62.93,63.78,815730,-0.14960629959250582,-0.4077209402734294,-0.42369728838740006,-0.6981498113840163,-0.44745188624034155,90.27999877929688,90.37999725341795,90.1500015258789,90.33000183105467,90.33000183105467,-0.21494450973625198,-1.5622829758536083,-1.5500955440377822,-0.5489978456188448,-1.5379995263040092,30155.919921875,30209.669921875,30099.30078125,30199.869140625,30199.869140625,0.14526184364145542,-0.6389691828938049,-0.6471364660500339,-1.0407083803432504,-0.6411358134101293,12791.5400390625,12833.5498046875,12767.6396484375,12804.73046875,12804.73046875,0.1180572637287704,0.005174824229162632,-0.044772546591374744,-0.6302932056008672,-0.025461060383405423,30083.0,30151.0,29997.0,30109.0,30109.0,0.1599795125585186,-0.6433403068127819,-0.646213431614824,-0.9577658622714346,-0.6451655168020225,3685.25,3696.0,3678.5,3695.0,3695.0,0.22734883791674995,-0.6394747621580645,-0.6509385177580942,-0.9900822552451385,-0.6391379436366075,0.9091514970059881
2020-12-28,64.24,64.37,63.78,64.24,836090,0.20625483381542398,-0.4220790755336146,-0.42322566920556676,-0.849257620853644,-0.43438944390359074,90.22000122070312,90.37999725341795,89.9800033569336,90.33999633789062,90.33999633789062,0.006700468263642522,-1.5513417545394028,-1.5610778277008601,-0.756059867173199,-1.5415050960580023,30283.23046875,30525.560546875,30283.23046875,30403.970703125,30403.970703125,0.4704701360809461,-0.627243742957732,-0.6377389201589954,-0.9569696352227125,-0.6276650243874635,12914.6396484375,12930.8896484375,12827.4501953125,12899.419921875,12899.419921875,0.4070430316267939,0.018908104199221613,-0.019597581816560152,-0.8692648933236082,-0.006555264890487229,30028.0,30418.0,29956.0,30305.0,30305.0,0.45826235838313445,-0.6463313775388897,-0.6391566276185263,-0.923729615665981,-0.6345888033033437,3682.0,3732.25,3676.0,3727.5,3727.5,0.5986001204093059,-0.6390560261516904,-0.6397367150362961,-0.9697822836346106,-0.6268659913580744,0.9091514970059881
2020-12-29,64.24,65.42,64.11,65.03,696510,0.6867680557042296,-0.4086573403990936,-0.4119068088415687,-0.78328118653819,-0.4166167498550333,90.20999908447266,90.2300033569336,89.8499984741211,90.01000213623047,90.01000213623047,-0.8312004546661542,-1.5523674532783458,-1.5730895163544951,-0.817448111882525,-1.5546849748727656,30492.0703125,30588.7890625,30274.240234375,30335.669921875,30335.669921875,-0.19001229649374124,-0.6210285745459035,-0.6252793650309512,-1.0969676941562392,-0.6199063005126205,12965.3896484375,12973.330078125,12821.9599609375,12850.2197265625,12850.2197265625,-0.2731328600010436,0.02919516861838536,0.00020159956812934425,-1.2798507723338328,0.004637653294416815,30318.0,30502.0,30166.0,30238.0,30238.0,-0.19000662530030113,-0.639897237767752,-0.6294794662559544,-1.0330654001759134,-0.629094751852816,3731.0,3747.75,3714.5,3720.0,3720.0,-0.18374217406019103,-0.6275826595770407,-0.6273090546581505,-1.165969416016525,-0.6191187122380577,0.9091514970059881
2020-12-30,65.03,65.29,63.91,64.17,509510,-0.8026666012876479,-0.40459960652121607,-0.41811646140237196,-0.8565138890133657,-0.4143670452867337,89.9800033569336,89.9800033569336,89.55999755859375,89.62999725341797,89.62999725341797,-0.9578846496622049,-1.5872427755581395,-1.5875036736564467,-0.6586231142078015,-1.5773429352552877,30415.08984375,30525.349609375,30393.0390625,30409.560546875,30409.560546875,0.15341750451443326,-0.6004860688897028,-0.6197541262434638,-1.0376244143511058,-0.6100283877044607,12906.509765625,12924.9296875,12857.759765625,12870.0,12870.0,0.051719534002143935,0.035124793545857264,0.013472845325191133,-1.455901869896435,0.015514386321219374,30273.0,30416.0,30211.0,30302.0,30302.0,0.13168433319971495,-0.6198227216818022,-0.626910997154361,-1.0104018160756738,-0.6215814712846536,3724.5,3738.25,3716.5,3724.25,3724.25,0.04460657323428589,-0.611838185737375,-0.6222788111717582,-1.138519525165249,-0.6114804308272184,0.9091514970059881
2020-12-31,64.17,64.9,63.58,64.17,367140,-0.03089933757249275,-0.39851300570439746,-0.4043609019322348,-1.2859875618005718,-0.41252637791267094,89.61000061035156,89.9800033569336,89.5199966430664,89.94000244140625,89.94000244140625,0.7521225763792498,-1.6033127514263508,-1.596254990710843,-0.6866120225444274,-1.5861941994061062,30417.640625,30637.470703125,30344.5,30606.48046875,30606.48046875,0.4497298216459266,-0.5756375117712942,-0.6078773881341475,-0.8799926774927815,-0.5925392989706478,12877.08984375,12902.0703125,12821.23046875,12888.2802734375,12888.2802734375,0.04450358428651646,0.04631636595498021,0.02457917430736661,-1.5769772785888008,0.026002073529351605,30328.0,30526.0,30230.0,30497.0,30497.0,0.45272693664675306,-0.5959906679695074,-0.6181937686883446,-0.8922966279269183,-0.6062383233723039,3725.0,3753.0,3715.0,3748.75,3748.75,0.43810580108693287,-0.5893101885944496,-0.6141627880676627,-1.0067517191219912,-0.5977391247689908,0.9091514970059881
2021-01-04,64.24,65.42,63.78,64.9,855900,0.632985082198389,-0.3841548704442145,-0.3997233133108733,-1.2172527464813117,-0.4005868179030692,89.93000030517578,89.94000244140625,89.41999816894531,89.87999725341797,89.87999725341797,-0.1664733687680736,-1.6186990150883631,-1.5952254548026987,-0.7047889531678986,-1.5953111897472092,30627.470703125,30674.279296875,29881.8203125,30223.890625,30223.890625,-0.9421093595542434,-0.5743852328719143,-0.6099660339239359,-0.8775582777131228,-0.5965069353208426,12958.51953125,12958.7197265625,12543.240234375,12698.4501953125,12698.4501953125,-0.9354521390415191,0.03616492643190756,0.02137891379037742,-1.4834637090077691,0.018086817590723624,30481.0,30691.0,29760.0,30104.0,30104.0,-0.9836156400862988,-0.5962480335603529,-0.623097209700479,-0.8882478145201724,-0.6122181510969316,3748.75,3773.25,3652.5,3692.25,3692.25,-1.1290914771165823,-0.5902314078084722,-0.6190662186930537,-0.9954756336981615,-0.6037732532733979,0.9091514970059881
2021-01-05,64.9,65.94,64.9,65.09,739200,0.1399489223674039,-0.3708892019973049,-0.3976796301895972,-1.162892032442389,-0.3881025030246758,89.9000015258789,89.9000015258789,89.43000030517578,89.44000244140625,89.44000244140625,-1.1078453567117192,-1.6494710206938046,-1.6051779407224585,-0.49092636094270997,-1.6165195387883888,30204.25,30504.890625,30141.779296875,30391.599609375,30391.599609375,0.38175808513739756,-0.5750301580323882,-0.6043803833679732,-0.8761577339202542,-0.5917414734755891,12665.650390625,12828.26953125,12665.650390625,12818.9599609375,12818.9599609375,0.5341842548102816,0.028479733299937828,0.024435355615090425,-1.509427678168663,0.02208290703528256,30108.0,30393.0,29974.0,30285.0,30285.0,0.421302046089247,-0.5972774959237349,-0.6251236896624212,-0.9138215631609513,-0.6085750388399472,3695.0,3730.0,3673.25,3718.25,3718.25,0.4716406923929772,-0.593330054255641,-0.6204188892104024,-1.013606944057852,-0.6007597825969784,0.9091514970059881
2021-01-06,65.22,69.62,65.09,68.83,2080400,3.322297025533727,-0.3115838607052389,-0.361050540400545,0.22939806876865243,-0.32443393717971153,89.4800033569336,89.80000305175781,89.20999908447266,89.52999877929688,89.52999877929688,0.20609314136510876,-1.66588298309476,-1.613929388694444,-0.3772936696281415,-1.6310596115559683,30362.779296875,31022.650390625,30313.0703125,30829.400390625,30829.400390625,1.0313580587091302,-0.5492911887686766,-0.5882724091007708,-0.6249189494071654,-0.5669280591620766,12666.150390625,12909.6298828125,12649.990234375,12740.7900390625,12740.7900390625,-0.41171957138197607,0.018027475145575313,0.024351873837305794,-1.5072800611328774,0.01855952738068402,30287.0,30912.0,30154.0,30720.0,30720.0,1.0421044435933338,-0.5724674529662284,-0.609375601332447,-0.6586866582171683,-0.5850803389111606,3717.5,3774.75,3685.5,3740.5,3740.5,0.39507103430943913,-0.5864627837511054,-0.611161550357294,-0.9857930461041853,-0.591490435326547,0.9091514970059881
2021-01-07,68.17,71.12,68.17,70.14,889000,1.079796596103153,-0.21841204820165144,-0.31208074868685565,1.2123509595871251,-0.2536182374288321,89.31999969482422,89.97000122070312,89.31999969482422,89.83000183105469,89.83000183105469,0.7281095098120586,-1.6590445567363232,-1.628000280081952,-0.5727840921141163,-1.633581515216351,30901.1796875,31193.400390625,30897.859375,31041.130859375,31041.130859375,0.4784981245828192,-0.5163664051261642,-0.5613197268251351,-0.4252061993457828,-0.536511492609256,12867.33984375,13090.91015625,12867.33984375,13067.48046875,13067.48046875,1.514256175557391,0.0368899692911372,0.036880739855049006,-1.1346819419579628,0.044065914688515555,30790.0,31087.0,30696.0,30942.0,30942.0,0.5115539941580869,-0.5395246573380031,-0.5826531450229342,-0.44689693605081093,-0.5553882032459906,3752.5,3804.0,3742.0,3795.5,3795.5,1.0262816120172815,-0.5625948313877827,-0.5911673892727264,-0.7136548130912714,-0.567088090465721,0.9091514970059881
2021-01-08,70.8,70.8,68.5,68.7,963900,-1.229014009052301,-0.14771383871400434,-0.27340797577652737,1.3984122130400372,-0.21625938736917358,89.83000183105469,90.25,89.66000366210938,90.0999984741211,90.0999984741211,0.6512476834782106,-1.6535740765088651,-1.6333198544150664,-0.6809413082380567,-1.6272080140998475,31069.580078125,31140.669921875,30793.26953125,31097.970703125,31097.970703125,0.10906751977634473,-0.49074422290998315,-0.5358775953959233,-0.2829931194924129,-0.508909886281378,13160.2197265625,13208.08984375,13036.5498046875,13201.98046875,13201.98046875,0.5828875430208663,0.06685327723241288,0.057678638589216784,-0.6703571108695932,0.07662272580953032,30951.0,31148.0,30687.0,30993.0,30993.0,0.09687198275887916,-0.5139939907261284,-0.5577727221095137,-0.29701050747180874,-0.5286895513623472,3797.75,3824.5,3775.0,3817.5,3817.5,0.3814868449306803,-0.539564351037208,-0.5681719904777901,-0.4623646854984854,-0.5403952021964922,0.9091514970059881
2021-01-11,68.57,69.29,68.24,68.5,847400,-0.2007921142537079,-0.09152983117415392,-0.23787933074508588,1.424640748050145,-0.18855156493528186,90.06999969482422,90.7300033569336,90.02999877929688,90.54000091552734,90.54000091552734,1.0693357181388479,-1.6310076608149637,-1.629716347818976,-0.5676849536702476,-1.6082440996566782,31015.369140625,31096.98046875,30832.060546875,31008.689453125,31008.689453125,-0.23581977899414594,-0.44983138849154636,-0.5146223023508232,-0.2728233644452372,-0.49059185307688674,13048.7802734375,13138.26953125,12999.509765625,13036.4296875,13036.4296875,-0.8026183364636859,0.09913564030892158,0.0688626513488005,-0.628596449969088,0.08887387842599426,30970.0,31022.0,30638.0,30902.0,30902.0,-0.24392341313712182,-0.4729184424271844,-0.537199025164423,-0.2800947103565392,-0.5111366283875882,3815.5,3820.75,3776.5,3792.0,3792.0,-0.5216233551919515,-0.5061492177285565,-0.5517708604549305,-0.456182005333593,-0.5263531573066229,0.9091514970059881
2021-01-12,69.22,69.22,68.3,69.22,634900,0.5825003927749027,-0.027074289190934662,-0.19873493865292433,1.4581004329901124,-0.1555908944392949,90.5199966430664,90.62000274658205,90.02999877929688,90.05000305175781,90.05000305175781,-1.2228600114426822,-1.610150916925493,-1.6346925253200622,-0.6520865869543007,-1.6080396623520998,31015.009765625,31114.560546875,30888.759765625,31068.689453125,31068.689453125,0.11668305159099562,-0.4145335979355476,-0.4971539084375293,-0.2166140568646609,-0.47273808135658363,13062.0595703125,13105.0400390625,12963.919921875,13072.4296875,13072.4296875,0.12588385566238083,0.12334599014060571,0.0772137516965763,-0.5445923208806891,0.10202592165574316,30928.0,31012.0,30777.0,30974.0,30974.0,0.14754841359038395,-0.43745346400867335,-0.519842400629409,-0.21477788213584117,-0.4933797299451111,3794.25,3806.75,3768.0,3794.5,3794.5,0.00962976761437162,-0.4806063213397373,-0.5404422448721312,-0.3966299259833826,-0.5140997417850142,0.9091514970059881
2021-01-13,69.22,69.55,68.17,68.7,1064200,-0.46930222359961915,-0.029103156129874564,-0.1698875653641216,1.4121342489290303,-0.13605519765046126,90.0,90.4499969482422,89.91999816894531,90.31999969482422,90.31999969482422,0.6496128062460167,-1.583139719743079,-1.6293730819045373,-0.5715070293941774,-1.5994355186279008,31084.880859375,31153.369140625,30992.05078125,31060.470703125,31060.470703125,-0.044643701503816385,-0.40248752817150873,-0.4781065962388932,-0.25177040071806633,-0.45852307196572023,13088.009765625,13171.150390625,13051.0595703125,13128.9501953125,13128.9501953125,0.2206768523943641,0.16042139674233297,0.0906679408639049,-0.45112226428184266,0.11769827389107448,30956.0,31060.0,30869.0,30959.0,30959.0,-0.06165585794504591,-0.42515138876625813,-0.5011366812127505,-0.24467403437902568,-0.47955873682729605,3792.0,3813.5,3776.5,3803.75,3803.75,0.13836724281463988,-0.45941827941720853,-0.5262814753936317,-0.3725175789198239,-0.5012456820948956,0.9091514970059881
2021-01-14,68.83,68.96,67.71,68.11,832200,-0.5320830287820685,-0.0607846937148458,-0.13891790575707016,1.0592680553357383,-0.12850404855997533,90.27999877929688,90.58000183105467,90.08000183105467,90.23999786376952,90.23999786376952,-0.21514083129655986,-1.569121402212045,-1.6189056971131173,-0.5844702032455349,-1.5948956683290867,31085.669921875,31223.779296875,30982.240234375,30991.51953125,30991.51953125,-0.18806551787375458,-0.4050738470854994,-0.46281307731763105,-0.3282896843224918,-0.450186510652722,13174.75,13220.16015625,13098.41015625,13112.6396484375,13112.6396484375,-0.11707281876880589,0.16473480944519708,0.10238004303993344,-0.41013637809001824,0.12910373328968688,30990.0,31116.0,30882.0,30909.0,30909.0,-0.14571466507153966,-0.42685000166583814,-0.48538859288277525,-0.31762276765723374,-0.4706085793328228,3808.5,3817.75,3786.25,3791.25,3791.25,-0.27597493385744176,-0.46084198183888025,-0.5149528598108317,-0.4210513273399981,-0.49455107267974086,0.9091514970059881
2021-01-15,68.76,68.76,67.19,67.65,1099800,-0.4250376086545334,-0.0771716959139687,-0.11156399321073884,0.5262643309886594,-0.1289004073638944,90.22000122070312,90.8000030517578,90.22000122070312,90.77999877929688,90.77999877929688,1.3143670816960762,-1.545871274311945,-1.604491670728755,-0.33737736525304285,-1.5743072532761282,30926.76953125,30941.98046875,30612.669921875,30814.259765625,30814.259765625,-0.44476232972656843,-0.4198641579176001,-0.4573527670663568,-0.36523910554873956,-0.4518336526760929,13099.900390625,13139.830078125,12949.759765625,12998.5,12998.5,-0.5698884863625273,0.14529922082811791,0.10770029761344103,-0.43693940687275057,0.12851682324742458,30905.0,30957.0,30506.0,30720.0,30720.0,-0.48021306968154986,-0.44090216292600354,-0.47960305137110426,-0.3573039340344032,-0.4721986902235132,3793.0,3797.75,3741.5,3762.25,3762.25,-0.5917975403615676,-0.47935011332061506,-0.5126702283128051,-0.4386139811206974,-0.49794151352688015,0.9091514970059881
2021-01-19,67.58,67.71,63.0,64.9,1130300,-2.452793508298938,-0.1569217732830363,-0.09096995560401887,0.08079459238214222,-0.16809290260245363,90.7300033569336,90.76000213623048,90.4000015258789,90.5,90.5,-0.7046426927546375,-1.5472389595836342,-1.5938526529801158,-0.29427470308377734,-1.5662116108114033,30887.419921875,31086.619140625,30865.029296875,30930.51953125,30930.51953125,0.2514948031937544,-0.4239392825935821,-0.4387830004020427,-0.7210627832440768,-0.44762741092341773,13132.73046875,13206.8603515625,13078.7001953125,13197.1796875,13197.1796875,0.8858131493909086,0.16065337687753248,0.13177373659306965,-0.655145165205396,0.14530173944370195,30628.0,30982.0,30605.0,30828.0,30828.0,0.23568962191759354,-0.4447111736705169,-0.46081949955742696,-0.7379612882498011,-0.4684065660302936,3750.0,3797.0,3740.5,3790.5,3790.5,0.5054475368167526,-0.4798525965282643,-0.4960577435216104,-0.784819364626261,-0.49207700294396994,0.9091514970059881
